"Position X","Position Y","Position Z","Unit","Category","Collection","Time","Parent","ID"
112.05,26.86,0.50,"um","Spot","Position",59,1000000034,2724
112.34,29.17,0.50,"um","Spot","Position",60,1000000034,2789
110.22,31.03,0.50,"um","Spot","Position",61,1000000034,2851
111.59,33.91,0.50,"um","Spot","Position",62,1000000034,2912
111.59,36.53,0.50,"um","Spot","Position",63,1000000034,2976
111.23,38.95,0.50,"um","Spot","Position",64,1000000034,3042
110.16,39.06,0.50,"um","Spot","Position",65,1000000034,3102
110.25,40.97,0.50,"um","Spot","Position",66,1000000034,3164
109.95,42.42,0.50,"um","Spot","Position",67,1000000034,3230
109.37,42.39,0.50,"um","Spot","Position",68,1000000034,3291
109.88,45.55,0.50,"um","Spot","Position",69,1000000034,3356
108.70,46.50,0.50,"um","Spot","Position",70,1000000034,3418
109.49,47.33,0.50,"um","Spot","Position",71,1000000034,3483
108.69,47.58,0.50,"um","Spot","Position",72,1000000034,3540
107.56,48.13,0.50,"um","Spot","Position",73,1000000034,3599
106.71,49.46,0.50,"um","Spot","Position",74,1000000034,3656
107.33,50.92,0.50,"um","Spot","Position",75,1000000034,3716
104.57,51.24,0.50,"um","Spot","Position",76,1000000034,3773
103.09,50.73,0.50,"um","Spot","Position",77,1000000034,3834
101.78,50.62,0.50,"um","Spot","Position",78,1000000034,3892
98.07,49.16,0.50,"um","Spot","Position",79,1000000034,3951
98.33,50.67,0.50,"um","Spot","Position",80,1000000034,4009
95.92,49.63,0.50,"um","Spot","Position",81,1000000034,4068
95.37,48.25,0.50,"um","Spot","Position",82,1000000034,4127
94.79,48.56,0.50,"um","Spot","Position",83,1000000034,4187
94.22,46.99,0.50,"um","Spot","Position",84,1000000034,4245
92.87,46.28,0.50,"um","Spot","Position",85,1000000034,4304
91.78,45.53,0.50,"um","Spot","Position",86,1000000034,4363
90.75,42.83,0.50,"um","Spot","Position",87,1000000034,4420
90.80,40.78,0.50,"um","Spot","Position",88,1000000034,4483
91.35,38.60,0.50,"um","Spot","Position",89,1000000034,4545
92.64,37.21,0.50,"um","Spot","Position",90,1000000034,4605
94.58,35.49,0.50,"um","Spot","Position",91,1000000034,4664
93.61,34.09,0.50,"um","Spot","Position",92,1000000034,4727
95.56,35.93,0.50,"um","Spot","Position",93,1000000034,4787
95.94,31.53,0.50,"um","Spot","Position",94,1000000034,4845
95.69,29.23,0.50,"um","Spot","Position",95,1000000034,4907
93.87,27.72,0.50,"um","Spot","Position",96,1000000034,4970
91.06,26.99,0.50,"um","Spot","Position",97,1000000034,5028
88.79,27.21,0.50,"um","Spot","Position",98,1000000034,5085
87.09,26.37,0.50,"um","Spot","Position",99,1000000034,5142
85.74,25.67,0.50,"um","Spot","Position",100,1000000034,5196
82.41,24.52,0.50,"um","Spot","Position",101,1000000034,5253
81.72,25.56,0.50,"um","Spot","Position",102,1000000034,5308
79.80,24.62,0.50,"um","Spot","Position",103,1000000034,5364
77.71,23.62,0.50,"um","Spot","Position",104,1000000034,5423
77.34,22.49,0.50,"um","Spot","Position",105,1000000034,5476
76.69,22.46,0.50,"um","Spot","Position",106,1000000034,5532
74.78,22.71,0.50,"um","Spot","Position",107,1000000034,5586
72.85,22.31,0.50,"um","Spot","Position",108,1000000034,5638
70.63,20.35,0.50,"um","Spot","Position",109,1000000034,5695
70.70,20.89,0.50,"um","Spot","Position",110,1000000034,5750
69.53,22.40,0.50,"um","Spot","Position",111,1000000034,5804
68.09,20.28,0.50,"um","Spot","Position",112,1000000034,5855
65.55,21.42,0.50,"um","Spot","Position",113,1000000034,5906
64.77,21.20,0.50,"um","Spot","Position",114,1000000034,5955
62.50,19.94,0.50,"um","Spot","Position",115,1000000034,6008
62.07,19.00,0.50,"um","Spot","Position",116,1000000034,6063
61.55,16.82,0.50,"um","Spot","Position",117,1000000034,6117
60.08,14.67,0.50,"um","Spot","Position",118,1000000034,6172
59.60,12.63,0.50,"um","Spot","Position",119,1000000034,6227
58.60,11.95,0.50,"um","Spot","Position",120,1000000034,6283
56.90,10.22,0.50,"um","Spot","Position",121,1000000034,6338
55.32,9.30,0.50,"um","Spot","Position",122,1000000034,6398
54.60,9.46,0.50,"um","Spot","Position",123,1000000034,6457
53.53,9.54,0.50,"um","Spot","Position",124,1000000034,6515
51.47,9.60,0.50,"um","Spot","Position",125,1000000034,6577
51.31,11.70,0.50,"um","Spot","Position",126,1000000034,6638
50.74,12.60,0.50,"um","Spot","Position",127,1000000034,6694
49.88,14.91,0.50,"um","Spot","Position",128,1000000034,6753
47.97,16.19,0.50,"um","Spot","Position",129,1000000034,6808
46.14,17.50,0.50,"um","Spot","Position",130,1000000034,6864
45.59,18.74,0.50,"um","Spot","Position",131,1000000034,6918
44.07,19.69,0.50,"um","Spot","Position",132,1000000034,6973
42.22,20.79,0.50,"um","Spot","Position",133,1000000034,7032
41.95,21.09,0.50,"um","Spot","Position",134,1000000034,7088
42.18,21.57,0.50,"um","Spot","Position",135,1000000034,7145
40.98,22.51,0.50,"um","Spot","Position",136,1000000034,7204
40.83,23.69,0.50,"um","Spot","Position",137,1000000034,7265
40.19,25.94,0.50,"um","Spot","Position",138,1000000034,7326
41.37,27.86,0.50,"um","Spot","Position",139,1000000034,7384
42.55,29.19,0.50,"um","Spot","Position",140,1000000034,7444
42.00,31.63,0.50,"um","Spot","Position",141,1000000034,7504
43.22,34.95,0.50,"um","Spot","Position",142,1000000034,7564
42.57,35.66,0.50,"um","Spot","Position",143,1000000034,7621
42.32,36.23,0.50,"um","Spot","Position",144,1000000034,7678
41.28,37.03,0.50,"um","Spot","Position",145,1000000034,7737
40.71,38.24,0.50,"um","Spot","Position",146,1000000034,7797
39.03,39.12,0.50,"um","Spot","Position",147,1000000034,7858
38.56,40.23,0.50,"um","Spot","Position",148,1000000034,7916
37.62,41.72,0.50,"um","Spot","Position",149,1000000034,7977
36.00,40.26,0.50,"um","Spot","Position",150,1000000034,8035
35.47,42.51,0.50,"um","Spot","Position",151,1000000034,8095
35.24,45.53,0.50,"um","Spot","Position",153,1000000034,8211
35.09,46.17,0.50,"um","Spot","Position",154,1000000034,8274
35.44,47.69,0.50,"um","Spot","Position",155,1000000034,8337
35.53,48.67,0.50,"um","Spot","Position",156,1000000034,8399
35.18,50.08,0.50,"um","Spot","Position",157,1000000034,8461
34.44,51.12,0.50,"um","Spot","Position",158,1000000034,8521
34.03,53.12,0.50,"um","Spot","Position",159,1000000034,8582
33.61,54.16,0.50,"um","Spot","Position",160,1000000034,8642
33.69,56.86,0.50,"um","Spot","Position",161,1000000034,8705
33.26,57.23,0.50,"um","Spot","Position",162,1000000034,8765
32.84,60.22,0.50,"um","Spot","Position",163,1000000034,8827
33.35,60.47,0.50,"um","Spot","Position",164,1000000034,8881
33.42,62.38,0.50,"um","Spot","Position",165,1000000034,8937
32.98,63.48,0.50,"um","Spot","Position",166,1000000034,8993
32.47,65.75,0.50,"um","Spot","Position",167,1000000034,9050
31.39,66.70,0.50,"um","Spot","Position",168,1000000034,9106
118.44,89.37,0.50,"um","Spot","Position",8,1000000035,175
116.41,87.99,0.50,"um","Spot","Position",9,1000000035,207
114.41,89.05,0.50,"um","Spot","Position",10,1000000035,240
113.74,90.53,0.50,"um","Spot","Position",11,1000000035,274
113.75,91.49,0.50,"um","Spot","Position",12,1000000035,310
115.32,94.42,0.50,"um","Spot","Position",13,1000000035,349
117.51,95.75,0.50,"um","Spot","Position",14,1000000035,388
118.82,94.22,0.50,"um","Spot","Position",15,1000000035,430
120.81,94.71,0.50,"um","Spot","Position",16,1000000035,472
122.79,93.61,0.50,"um","Spot","Position",17,1000000035,521
122.60,93.68,0.50,"um","Spot","Position",18,1000000035,571
122.78,95.18,0.50,"um","Spot","Position",19,1000000035,619
124.90,96.99,0.50,"um","Spot","Position",20,1000000035,672
125.30,99.07,0.50,"um","Spot","Position",21,1000000035,720
125.15,101.60,0.50,"um","Spot","Position",22,1000000035,767
124.58,104.57,0.50,"um","Spot","Position",23,1000000035,814
122.66,104.94,0.50,"um","Spot","Position",24,1000000035,860
121.63,105.24,0.50,"um","Spot","Position",25,1000000035,906
122.36,108.55,0.50,"um","Spot","Position",26,1000000035,961
122.42,111.44,0.50,"um","Spot","Position",27,1000000035,1010
121.08,112.37,0.50,"um","Spot","Position",28,1000000035,1059
121.65,117.09,0.50,"um","Spot","Position",29,1000000035,1110
121.52,117.74,0.50,"um","Spot","Position",30,1000000035,1159
122.38,120.65,0.50,"um","Spot","Position",31,1000000035,1205
121.55,127.68,0.50,"um","Spot","Position",32,1000000035,1253
118.45,133.39,0.50,"um","Spot","Position",33,1000000035,1299
118.74,133.30,0.50,"um","Spot","Position",34,1000000035,1348
118.69,135.05,0.50,"um","Spot","Position",35,1000000035,1394
119.13,136.07,0.50,"um","Spot","Position",36,1000000035,1441
118.85,139.42,0.50,"um","Spot","Position",37,1000000035,1490
116.44,142.01,0.50,"um","Spot","Position",38,1000000035,1539
113.24,143.96,0.50,"um","Spot","Position",39,1000000035,1588
111.51,146.00,0.50,"um","Spot","Position",40,1000000035,1636
108.01,148.43,0.50,"um","Spot","Position",41,1000000035,1681
107.28,151.65,0.50,"um","Spot","Position",42,1000000035,1731
106.64,150.50,0.50,"um","Spot","Position",43,1000000035,1782
103.82,150.17,0.50,"um","Spot","Position",44,1000000035,1836
105.24,149.28,0.50,"um","Spot","Position",45,1000000035,1894
104.29,150.19,0.50,"um","Spot","Position",46,1000000035,1953
106.49,150.06,0.50,"um","Spot","Position",47,1000000035,2012
100.84,148.89,0.50,"um","Spot","Position",48,1000000035,2067
99.30,150.04,0.50,"um","Spot","Position",49,1000000035,2125
97.84,154.81,0.50,"um","Spot","Position",50,1000000035,2180
96.91,157.52,0.50,"um","Spot","Position",51,1000000035,2237
95.48,159.41,0.50,"um","Spot","Position",52,1000000035,2292
92.45,160.91,0.50,"um","Spot","Position",53,1000000035,2348
90.13,161.72,0.50,"um","Spot","Position",54,1000000035,2404
89.02,162.91,0.50,"um","Spot","Position",55,1000000035,2461
86.16,164.93,0.50,"um","Spot","Position",56,1000000035,2521
82.71,168.62,0.50,"um","Spot","Position",57,1000000035,2583
82.55,171.67,0.50,"um","Spot","Position",58,1000000035,2650
80.15,171.99,0.50,"um","Spot","Position",59,1000000035,2715
78.83,173.98,0.50,"um","Spot","Position",60,1000000035,2780
77.40,175.57,0.50,"um","Spot","Position",61,1000000035,2842
74.64,176.77,0.50,"um","Spot","Position",62,1000000035,2902
76.64,178.55,0.50,"um","Spot","Position",63,1000000035,2966
75.20,178.56,0.50,"um","Spot","Position",64,1000000035,3031
73.86,180.30,0.50,"um","Spot","Position",65,1000000035,3092
70.74,183.26,0.50,"um","Spot","Position",66,1000000035,3154
67.15,182.84,0.50,"um","Spot","Position",67,1000000035,3217
65.38,184.38,0.50,"um","Spot","Position",68,1000000035,3280
63.54,185.78,0.50,"um","Spot","Position",69,1000000035,3344
64.46,186.69,0.50,"um","Spot","Position",70,1000000035,3409
64.78,188.10,0.50,"um","Spot","Position",71,1000000035,3471
62.57,189.08,0.50,"um","Spot","Position",72,1000000035,3530
58.33,189.47,0.50,"um","Spot","Position",73,1000000035,3590
56.94,190.58,0.50,"um","Spot","Position",74,1000000035,3647
54.79,191.84,0.50,"um","Spot","Position",75,1000000035,3705
51.37,192.26,0.50,"um","Spot","Position",76,1000000035,3763
47.49,196.59,0.50,"um","Spot","Position",77,1000000035,3824
45.97,200.07,0.50,"um","Spot","Position",78,1000000035,3880
45.99,200.12,0.50,"um","Spot","Position",79,1000000035,3938
45.97,200.23,0.50,"um","Spot","Position",80,1000000035,3997
45.26,199.88,0.50,"um","Spot","Position",81,1000000035,4057
40.88,199.76,0.50,"um","Spot","Position",82,1000000035,4116
37.14,201.15,0.50,"um","Spot","Position",83,1000000035,4176
34.68,202.83,0.50,"um","Spot","Position",84,1000000035,4234
35.57,202.77,0.50,"um","Spot","Position",85,1000000035,4296
35.65,203.23,0.50,"um","Spot","Position",86,1000000035,4354
34.43,204.56,0.50,"um","Spot","Position",87,1000000035,4411
29.42,206.09,0.50,"um","Spot","Position",88,1000000035,4470
24.30,209.45,0.50,"um","Spot","Position",89,1000000035,4532
19.41,210.63,0.50,"um","Spot","Position",90,1000000035,4589
17.67,210.37,0.50,"um","Spot","Position",91,1000000035,4647
13.91,214.27,0.50,"um","Spot","Position",92,1000000035,4709
13.10,217.50,0.50,"um","Spot","Position",93,1000000035,4769
12.26,217.93,0.50,"um","Spot","Position",94,1000000035,4829
7.38,218.05,0.50,"um","Spot","Position",95,1000000035,4891
5.28,219.20,0.50,"um","Spot","Position",96,1000000035,4950
0.22,221.28,0.50,"um","Spot","Position",97,1000000035,5010
182.54,144.28,0.50,"um","Spot","Position",8,1000000036,184
184.55,145.87,0.50,"um","Spot","Position",9,1000000036,216
184.43,145.17,0.50,"um","Spot","Position",10,1000000036,250
184.16,145.28,0.50,"um","Spot","Position",11,1000000036,284
184.23,143.83,0.50,"um","Spot","Position",12,1000000036,322
184.92,143.43,0.50,"um","Spot","Position",13,1000000036,361
186.00,144.04,0.50,"um","Spot","Position",14,1000000036,400
185.68,144.69,0.50,"um","Spot","Position",15,1000000036,442
183.95,146.84,0.50,"um","Spot","Position",16,1000000036,486
183.82,147.52,0.50,"um","Spot","Position",17,1000000036,534
184.37,149.32,0.50,"um","Spot","Position",18,1000000036,584
185.20,150.13,0.50,"um","Spot","Position",19,1000000036,633
184.86,152.73,0.50,"um","Spot","Position",20,1000000036,683
186.09,154.62,0.50,"um","Spot","Position",21,1000000036,734
187.51,155.40,0.50,"um","Spot","Position",22,1000000036,780
188.40,157.65,0.50,"um","Spot","Position",23,1000000036,828
187.82,158.54,0.50,"um","Spot","Position",24,1000000036,874
185.65,160.14,0.50,"um","Spot","Position",25,1000000036,923
185.05,161.53,0.50,"um","Spot","Position",26,1000000036,977
182.59,161.23,0.50,"um","Spot","Position",27,1000000036,1025
181.32,160.09,0.50,"um","Spot","Position",28,1000000036,1076
181.34,159.76,0.50,"um","Spot","Position",29,1000000036,1124
181.95,164.35,0.50,"um","Spot","Position",30,1000000036,1172
184.43,166.00,0.50,"um","Spot","Position",31,1000000036,1218
185.58,168.34,0.50,"um","Spot","Position",32,1000000036,1268
185.55,169.91,0.50,"um","Spot","Position",33,1000000036,1313
184.56,171.16,0.50,"um","Spot","Position",34,1000000036,1361
185.76,174.42,0.50,"um","Spot","Position",35,1000000036,1409
186.48,175.69,0.50,"um","Spot","Position",36,1000000036,1456
188.42,179.20,0.50,"um","Spot","Position",37,1000000036,1506
187.34,182.81,0.50,"um","Spot","Position",38,1000000036,1554
187.44,184.51,0.50,"um","Spot","Position",39,1000000036,1605
187.87,186.97,0.50,"um","Spot","Position",40,1000000036,1653
187.28,190.35,0.50,"um","Spot","Position",41,1000000036,1701
187.09,195.14,0.50,"um","Spot","Position",42,1000000036,1752
184.38,195.51,0.50,"um","Spot","Position",43,1000000036,1804
183.31,193.93,0.50,"um","Spot","Position",44,1000000036,1858
181.90,193.92,0.50,"um","Spot","Position",45,1000000036,1917
180.22,193.46,0.50,"um","Spot","Position",46,1000000036,1975
177.96,194.31,0.50,"um","Spot","Position",47,1000000036,2030
178.91,196.02,0.50,"um","Spot","Position",48,1000000036,2088
177.61,195.85,0.50,"um","Spot","Position",49,1000000036,2145
177.99,201.04,0.50,"um","Spot","Position",50,1000000036,2200
178.33,205.67,0.50,"um","Spot","Position",51,1000000036,2257
176.77,208.77,0.50,"um","Spot","Position",52,1000000036,2313
175.57,207.26,0.50,"um","Spot","Position",53,1000000036,2371
176.25,208.27,0.50,"um","Spot","Position",54,1000000036,2426
176.98,211.59,0.50,"um","Spot","Position",55,1000000036,2484
176.97,215.42,0.50,"um","Spot","Position",56,1000000036,2547
176.12,217.66,0.50,"um","Spot","Position",57,1000000036,2613
175.32,219.22,0.50,"um","Spot","Position",58,1000000036,2680
173.34,220.43,0.50,"um","Spot","Position",59,1000000036,2745
169.36,221.38,0.50,"um","Spot","Position",60,1000000036,2811
166.03,223.87,0.50,"um","Spot","Position",61,1000000036,2867
168.63,224.78,0.50,"um","Spot","Position",62,1000000036,2932
167.78,224.78,0.50,"um","Spot","Position",63,1000000036,2996
31.08,103.47,0.50,"um","Spot","Position",9,1000000037,193
34.54,101.94,0.50,"um","Spot","Position",10,1000000037,227
33.04,103.54,0.50,"um","Spot","Position",11,1000000037,261
31.69,103.77,0.50,"um","Spot","Position",12,1000000037,296
31.04,106.38,0.50,"um","Spot","Position",13,1000000037,333
30.53,106.31,0.50,"um","Spot","Position",14,1000000037,372
28.45,107.65,0.50,"um","Spot","Position",15,1000000037,411
30.47,106.39,0.50,"um","Spot","Position",16,1000000037,455
29.68,109.18,0.50,"um","Spot","Position",17,1000000037,501
30.59,112.59,0.50,"um","Spot","Position",18,1000000037,550
30.10,115.60,0.50,"um","Spot","Position",19,1000000037,599
29.09,117.31,0.50,"um","Spot","Position",20,1000000037,648
28.21,120.70,0.50,"um","Spot","Position",21,1000000037,695
28.76,123.92,0.50,"um","Spot","Position",22,1000000037,744
27.35,125.88,0.50,"um","Spot","Position",23,1000000037,792
28.05,122.80,0.50,"um","Spot","Position",24,1000000037,836
28.67,122.23,0.50,"um","Spot","Position",25,1000000037,886
29.47,122.73,0.50,"um","Spot","Position",26,1000000037,937
29.58,123.43,0.50,"um","Spot","Position",27,1000000037,991
29.43,124.05,0.50,"um","Spot","Position",28,1000000037,1039
29.42,124.62,0.50,"um","Spot","Position",29,1000000037,1090
30.07,125.93,0.50,"um","Spot","Position",30,1000000037,1138
31.40,128.03,0.50,"um","Spot","Position",31,1000000037,1186
30.85,127.66,0.50,"um","Spot","Position",32,1000000037,1233
32.06,129.26,0.50,"um","Spot","Position",33,1000000037,1283
30.53,131.10,0.50,"um","Spot","Position",34,1000000037,1329
32.44,131.88,0.50,"um","Spot","Position",35,1000000037,1377
32.91,132.34,0.50,"um","Spot","Position",36,1000000037,1426
31.64,136.32,0.50,"um","Spot","Position",39,1000000037,1574
30.68,137.38,0.50,"um","Spot","Position",41,1000000037,1667
30.81,139.02,0.50,"um","Spot","Position",42,1000000037,1716
29.44,138.67,0.50,"um","Spot","Position",43,1000000037,1766
27.89,138.85,0.50,"um","Spot","Position",44,1000000037,1819
26.97,139.13,0.50,"um","Spot","Position",45,1000000037,1873
24.85,138.91,0.50,"um","Spot","Position",46,1000000037,1933
25.57,138.37,0.50,"um","Spot","Position",47,1000000037,1989
23.54,139.25,0.50,"um","Spot","Position",48,1000000037,2048
21.14,141.11,0.50,"um","Spot","Position",50,1000000037,2161
20.70,141.38,0.50,"um","Spot","Position",51,1000000037,2217
19.88,142.49,0.50,"um","Spot","Position",52,1000000037,2273
19.67,144.05,0.50,"um","Spot","Position",53,1000000037,2331
18.26,143.60,0.50,"um","Spot","Position",54,1000000037,2388
16.97,144.35,0.50,"um","Spot","Position",55,1000000037,2443
15.58,142.79,0.50,"um","Spot","Position",56,1000000037,2504
14.41,143.51,0.50,"um","Spot","Position",57,1000000037,2565
14.82,142.39,0.50,"um","Spot","Position",58,1000000037,2631
14.14,140.79,0.50,"um","Spot","Position",59,1000000037,2698
13.58,140.02,0.50,"um","Spot","Position",60,1000000037,2762
13.23,136.30,0.50,"um","Spot","Position",62,1000000037,2888
14.82,136.36,0.50,"um","Spot","Position",63,1000000037,2952
12.26,135.18,0.50,"um","Spot","Position",64,1000000037,3017
11.20,134.10,0.50,"um","Spot","Position",65,1000000037,3078
10.00,133.66,0.50,"um","Spot","Position",66,1000000037,3141
8.17,133.26,0.50,"um","Spot","Position",67,1000000037,3206
8.13,131.38,0.50,"um","Spot","Position",68,1000000037,3269
6.92,132.39,0.50,"um","Spot","Position",69,1000000037,3332
